"Date of 
Encashment","Bond
Number",Name of the Political Party,Denominations,"Account no. of
Political Party","Pay Branch
Code",Pay Teller
07-10-2021,OC8359,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC8309,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC8325,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC8357,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC8353,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4762,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4792,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4786,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4784,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4794,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4766,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4772,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4774,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4768,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4776,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4760,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4758,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4780,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4790,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4788,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4764,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4778,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4756,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4782,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,OC4770,Biju Janata Dal,10000000,*******4340,41,4609514
07-10-2021,TL12775,"President, All India Congress Committee",1000000,*******4012,691,3428540
07-10-2021,TL12789,"President, All India Congress Committee",1000000,*******4012,691,3428540
07-10-2021,TL12787,"President, All India Congress Committee",1000000,*******4012,691,3428540
07-10-2021,OL3002,"President, All India Congress Committee",100000,*******4012,691,3428540
07-10-2021,OL3006,"President, All India Congress Committee",100000,*******4012,691,3428540
07-10-2021,OL3004,"President, All India Congress Committee",100000,*******4012,691,3428540
07-10-2021,OL3271,"President, All India Congress Committee",100000,*******4012,691,3428540
07-10-2021,OL3273,"President, All India Congress Committee",100000,*******4012,691,3428540
07-10-2021,OC6928,"President, All India Congress Committee",10000000,*******4012,691,3428540
07-10-2021,OC6930,"President, All India Congress Committee",10000000,*******4012,691,3428540
07-10-2021,OC6932,"President, All India Congress Committee",10000000,*******4012,691,3428540
07-10-2021,OC6934,"President, All India Congress Committee",10000000,*******4012,691,3428540
07-10-2021,OC6926,"President, All India Congress Committee",10000000,*******4012,691,3428540
07-10-2021,OC6935,"President, All India Congress Committee",10000000,*******4012,691,3428540
07-10-2021,OC6931,"President, All India Congress Committee",10000000,*******4012,691,3428540
07-10-2021,OC6927,"President, All India Congress Committee",10000000,*******4012,691,3428540
07-10-2021,OC6933,"President, All India Congress Committee",10000000,*******4012,691,3428540
07-10-2021,OC6929,"President, All India Congress Committee",10000000,*******4012,691,3428540
08-10-2021,OC9150,Bharat Rashtra Samithi,10000000,*******7477,847,6417329
08-10-2021,OC9148,Bharat Rashtra Samithi,10000000,*******7477,847,6417329
08-10-2021,TL14173,All India Trinamool Congress,1000000,*******0688,1,3490777
08-10-2021,TL14179,All India Trinamool Congress,1000000,*******0688,1,3490777
08-10-2021,TL14181,All India Trinamool Congress,1000000,*******0688,1,3490777
08-10-2021,TL14187,All India Trinamool Congress,1000000,*******0688,1,3490777
08-10-2021,TL14169,All India Trinamool Congress,1000000,*******0688,1,3490777
08-10-2021,TL14183,All India Trinamool Congress,1000000,*******0688,1,3490777
08-10-2021,TL14185,All India Trinamool Congress,1000000,*******0688,1,3490777
08-10-2021,TL14175,All India Trinamool Congress,1000000,*******0688,1,3490777
08-10-2021,TL14177,All India Trinamool Congress,1000000,*******0688,1,3490777
08-10-2021,OC9146,Bharat Rashtra Samithi,10000000,*******7477,847,6417329
